[Header]2022-03-19 00:08:00,657 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-03-19 22:53:50,497 [14] INFO  SNSelfOrder.App:  itemcombo:1
2022-03-19 22:53:50,686 [14] INFO  SNSelfOrder.App:  modifier:15
2022-03-19 22:53:50,686 [14] INFO  SNSelfOrder.App:  modifier image:0
2022-03-19 22:53:50,749 [14] INFO  SNSelfOrder.App:  psmodsetti image:1
2022-03-19 22:53:50,749 [14] INFO  SNSelfOrder.App:   ItemModValue:637833272307492100
2022-03-19 22:53:50,989 [14] INFO  SNSelfOrder.App:  itemmodifier:236
2022-03-19 22:53:50,989 [14] INFO  SNSelfOrder.App:   ItemVarietyValue:637833272309891299
2022-03-19 22:53:51,059 [14] INFO  SNSelfOrder.App:  itemvariety:49
2022-03-19 22:53:51,068 [14] INFO  SNSelfOrder.App:  promotions:2
2022-03-19 22:53:51,069 [14] INFO  SNSelfOrder.App:  end download check 
